sequence;now;first;second;third;fourth;fifth
7091;2007/11/0510:44:43.7091;12.7435;undeuxtroisquatrecinq;0304/12/0500:00:00.7090;Y;19435
7092;2007/11/0510:44:43.7092;12.7436;undeuxtroisquatrecinq;0304/12/0500:00:00.7091;Y;19436
7093;2007/11/0510:44:43.7093;12.7437;undeuxtroisquatrecinq;0304/12/0500:00:00.7092;Y;19437
7094;2007/11/0510:44:43.7094;12.7438;undeuxtroisquatrecinq;0304/12/0500:00:00.7093;Y;19438
7095;2007/11/0510:44:43.7095;12.7439;undeuxtroisquatrecinq;0304/12/0500:00:00.7094;Y;19439
7096;2007/11/0510:44:43.7096;12.7440;undeuxtroisquatrecinq;0304/12/0500:00:00.7095;Y;19440
7097;2007/11/0510:44:43.7097;12.7441;undeuxtroisquatrecinq;0304/12/0500:00:00.7096;Y;19441
7098;2007/11/0510:44:43.7098;12.7442;undeuxtroisquatrecinq;0304/12/0500:00:00.7097;Y;19442
7099;2007/11/0510:44:43.7099;12.7443;undeuxtroisquatrecinq;0304/12/0500:00:00.7098;Y;19443
7100;2007/11/0510:44:43.7100;12.7444;undeuxtroisquatrecinq;0304/12/0500:00:00.7099;Y;19444
7101;2007/11/0510:44:43.7101;12.7445;undeuxtroisquatrecinq;0304/12/0500:00:00.7100;Y;19445
7102;2007/11/0510:44:43.7102;12.7446;undeuxtroisquatrecinq;0304/12/0500:00:00.7101;Y;19446
7103;2007/11/0510:44:43.7103;12.7447;undeuxtroisquatrecinq;0304/12/0500:00:00.7102;Y;19447
7104;2007/11/0510:44:43.7104;12.7448;undeuxtroisquatrecinq;0304/12/0500:00:00.7103;Y;19448
7105;2007/11/0510:44:43.7105;12.7449;undeuxtroisquatrecinq;0304/12/0500:00:00.7104;Y;19449
7106;2007/11/0510:44:43.7106;12.7450;undeuxtroisquatrecinq;0304/12/0500:00:00.7105;Y;19450
7107;2007/11/0510:44:43.7107;12.7451;undeuxtroisquatrecinq;0304/12/0500:00:00.7106;Y;19451
7108;2007/11/0510:44:43.7108;12.7452;undeuxtroisquatrecinq;0304/12/0500:00:00.7107;Y;19452
7109;2007/11/0510:44:43.7109;12.7453;undeuxtroisquatrecinq;0304/12/0500:00:00.7108;Y;19453
7110;2007/11/0510:44:43.7110;12.7454;undeuxtroisquatrecinq;0304/12/0500:00:00.7109;Y;19454
7111;2007/11/0510:44:43.7111;12.7455;undeuxtroisquatrecinq;0304/12/0500:00:00.7110;Y;19455
7112;2007/11/0510:44:43.7112;12.7456;undeuxtroisquatrecinq;0304/12/0500:00:00.7111;Y;19456
7113;2007/11/0510:44:43.7113;12.7457;undeuxtroisquatrecinq;0304/12/0500:00:00.7112;Y;19457
7114;2007/11/0510:44:43.7114;12.7458;undeuxtroisquatrecinq;0304/12/0500:00:00.7113;Y;19458
7115;2007/11/0510:44:43.7115;12.7459;undeuxtroisquatrecinq;0304/12/0500:00:00.7114;Y;19459
7116;2007/11/0510:44:43.7116;12.7460;undeuxtroisquatrecinq;0304/12/0500:00:00.7115;Y;19460
7117;2007/11/0510:44:43.7117;12.7461;undeuxtroisquatrecinq;0304/12/0500:00:00.7116;Y;19461
7118;2007/11/0510:44:43.7118;12.7462;undeuxtroisquatrecinq;0304/12/0500:00:00.7117;Y;19462
7119;2007/11/0510:44:43.7119;12.7463;undeuxtroisquatrecinq;0304/12/0500:00:00.7118;Y;19463
7120;2007/11/0510:44:43.7120;12.7464;undeuxtroisquatrecinq;0304/12/0500:00:00.7119;Y;19464
7121;2007/11/0510:44:43.7121;12.7465;undeuxtroisquatrecinq;0304/12/0500:00:00.7120;Y;19465
7122;2007/11/0510:44:43.7122;12.7466;undeuxtroisquatrecinq;0304/12/0500:00:00.7121;Y;19466
7123;2007/11/0510:44:43.7123;12.7467;undeuxtroisquatrecinq;0304/12/0500:00:00.7122;Y;19467
7124;2007/11/0510:44:43.7124;12.7468;undeuxtroisquatrecinq;0304/12/0500:00:00.7123;Y;19468
7125;2007/11/0510:44:43.7125;12.7469;undeuxtroisquatrecinq;0304/12/0500:00:00.7124;Y;19469
7126;2007/11/0510:44:43.7126;12.7470;undeuxtroisquatrecinq;0304/12/0500:00:00.7125;Y;19470
7127;2007/11/0510:44:43.7127;12.7471;undeuxtroisquatrecinq;0304/12/0500:00:00.7126;Y;19471
7128;2007/11/0510:44:43.7128;12.7472;undeuxtroisquatrecinq;0304/12/0500:00:00.7127;Y;19472
7129;2007/11/0510:44:43.7129;12.7473;undeuxtroisquatrecinq;0304/12/0500:00:00.7128;Y;19473
7130;2007/11/0510:44:43.7130;12.7474;undeuxtroisquatrecinq;0304/12/0500:00:00.7129;Y;19474
7131;2007/11/0510:44:43.7131;12.7475;undeuxtroisquatrecinq;0304/12/0500:00:00.7130;Y;19475
7132;2007/11/0510:44:43.7132;12.7476;undeuxtroisquatrecinq;0304/12/0500:00:00.7131;Y;19476
7133;2007/11/0510:44:43.7133;12.7477;undeuxtroisquatrecinq;0304/12/0500:00:00.7132;Y;19477
7134;2007/11/0510:44:43.7134;12.7478;undeuxtroisquatrecinq;0304/12/0500:00:00.7133;Y;19478
7135;2007/11/0510:44:43.7135;12.7479;undeuxtroisquatrecinq;0304/12/0500:00:00.7134;Y;19479
7136;2007/11/0510:44:43.7136;12.7480;undeuxtroisquatrecinq;0304/12/0500:00:00.7135;Y;19480
7137;2007/11/0510:44:43.7137;12.7481;undeuxtroisquatrecinq;0304/12/0500:00:00.7136;Y;19481
7138;2007/11/0510:44:43.7138;12.7482;undeuxtroisquatrecinq;0304/12/0500:00:00.7137;Y;19482
7139;2007/11/0510:44:43.7139;12.7483;undeuxtroisquatrecinq;0304/12/0500:00:00.7138;Y;19483
7140;2007/11/0510:44:43.7140;12.7484;undeuxtroisquatrecinq;0304/12/0500:00:00.7139;Y;19484
7141;2007/11/0510:44:43.7141;12.7485;undeuxtroisquatrecinq;0304/12/0500:00:00.7140;Y;19485
7142;2007/11/0510:44:43.7142;12.7486;undeuxtroisquatrecinq;0304/12/0500:00:00.7141;Y;19486
7143;2007/11/0510:44:43.7143;12.7487;undeuxtroisquatrecinq;0304/12/0500:00:00.7142;Y;19487
7144;2007/11/0510:44:43.7144;12.7488;undeuxtroisquatrecinq;0304/12/0500:00:00.7143;Y;19488
7145;2007/11/0510:44:43.7145;12.7489;undeuxtroisquatrecinq;0304/12/0500:00:00.7144;Y;19489
7146;2007/11/0510:44:43.7146;12.7490;undeuxtroisquatrecinq;0304/12/0500:00:00.7145;Y;19490
7147;2007/11/0510:44:43.7147;12.7491;undeuxtroisquatrecinq;0304/12/0500:00:00.7146;Y;19491
7148;2007/11/0510:44:43.7148;12.7492;undeuxtroisquatrecinq;0304/12/0500:00:00.7147;Y;19492
7149;2007/11/0510:44:43.7149;12.7493;undeuxtroisquatrecinq;0304/12/0500:00:00.7148;Y;19493
7150;2007/11/0510:44:43.7150;12.7494;undeuxtroisquatrecinq;0304/12/0500:00:00.7149;Y;19494
7151;2007/11/0510:44:43.7151;12.7495;undeuxtroisquatrecinq;0304/12/0500:00:00.7150;Y;19495
7152;2007/11/0510:44:43.7152;12.7496;undeuxtroisquatrecinq;0304/12/0500:00:00.7151;Y;19496
7153;2007/11/0510:44:43.7153;12.7497;undeuxtroisquatrecinq;0304/12/0500:00:00.7152;Y;19497
7154;2007/11/0510:44:43.7154;12.7498;undeuxtroisquatrecinq;0304/12/0500:00:00.7153;Y;19498
7155;2007/11/0510:44:43.7155;12.7499;undeuxtroisquatrecinq;0304/12/0500:00:00.7154;Y;19499
7156;2007/11/0510:44:43.7156;12.7500;undeuxtroisquatrecinq;0304/12/0500:00:00.7155;Y;19500
7157;2007/11/0510:44:43.7157;12.7501;undeuxtroisquatrecinq;0304/12/0500:00:00.7156;Y;19501
7158;2007/11/0510:44:43.7158;12.7502;undeuxtroisquatrecinq;0304/12/0500:00:00.7157;Y;19502
7159;2007/11/0510:44:43.7159;12.7503;undeuxtroisquatrecinq;0304/12/0500:00:00.7158;Y;19503
7160;2007/11/0510:44:43.7160;12.7504;undeuxtroisquatrecinq;0304/12/0500:00:00.7159;Y;19504
7161;2007/11/0510:44:43.7161;12.7505;undeuxtroisquatrecinq;0304/12/0500:00:00.7160;Y;19505
7162;2007/11/0510:44:43.7162;12.7506;undeuxtroisquatrecinq;0304/12/0500:00:00.7161;Y;19506
7163;2007/11/0510:44:43.7163;12.7507;undeuxtroisquatrecinq;0304/12/0500:00:00.7162;Y;19507
7164;2007/11/0510:44:43.7164;12.7508;undeuxtroisquatrecinq;0304/12/0500:00:00.7163;Y;19508
7165;2007/11/0510:44:43.7165;12.7509;undeuxtroisquatrecinq;0304/12/0500:00:00.7164;Y;19509
7166;2007/11/0510:44:43.7166;12.7510;undeuxtroisquatrecinq;0304/12/0500:00:00.7165;Y;19510
7167;2007/11/0510:44:43.7167;12.7511;undeuxtroisquatrecinq;0304/12/0500:00:00.7166;Y;19511
7168;2007/11/0510:44:43.7168;12.7512;undeuxtroisquatrecinq;0304/12/0500:00:00.7167;Y;19512
7169;2007/11/0510:44:43.7169;12.7513;undeuxtroisquatrecinq;0304/12/0500:00:00.7168;Y;19513
7170;2007/11/0510:44:43.7170;12.7514;undeuxtroisquatrecinq;0304/12/0500:00:00.7169;Y;19514
7171;2007/11/0510:44:43.7171;12.7515;undeuxtroisquatrecinq;0304/12/0500:00:00.7170;Y;19515
7172;2007/11/0510:44:43.7172;12.7516;undeuxtroisquatrecinq;0304/12/0500:00:00.7171;Y;19516
7173;2007/11/0510:44:43.7173;12.7517;undeuxtroisquatrecinq;0304/12/0500:00:00.7172;Y;19517
7174;2007/11/0510:44:43.7174;12.7518;undeuxtroisquatrecinq;0304/12/0500:00:00.7173;Y;19518
7175;2007/11/0510:44:43.7175;12.7519;undeuxtroisquatrecinq;0304/12/0500:00:00.7174;Y;19519
7176;2007/11/0510:44:43.7176;12.7520;undeuxtroisquatrecinq;0304/12/0500:00:00.7175;Y;19520
7177;2007/11/0510:44:43.7177;12.7521;undeuxtroisquatrecinq;0304/12/0500:00:00.7176;Y;19521
7178;2007/11/0510:44:43.7178;12.7522;undeuxtroisquatrecinq;0304/12/0500:00:00.7177;Y;19522
7179;2007/11/0510:44:43.7179;12.7523;undeuxtroisquatrecinq;0304/12/0500:00:00.7178;Y;19523
7180;2007/11/0510:44:43.7180;12.7524;undeuxtroisquatrecinq;0304/12/0500:00:00.7179;Y;19524
7181;2007/11/0510:44:43.7181;12.7525;undeuxtroisquatrecinq;0304/12/0500:00:00.7180;Y;19525
7182;2007/11/0510:44:43.7182;12.7526;undeuxtroisquatrecinq;0304/12/0500:00:00.7181;Y;19526
7183;2007/11/0510:44:43.7183;12.7527;undeuxtroisquatrecinq;0304/12/0500:00:00.7182;Y;19527
7184;2007/11/0510:44:43.7184;12.7528;undeuxtroisquatrecinq;0304/12/0500:00:00.7183;Y;19528
7185;2007/11/0510:44:43.7185;12.7529;undeuxtroisquatrecinq;0304/12/0500:00:00.7184;Y;19529
7186;2007/11/0510:44:43.7186;12.7530;undeuxtroisquatrecinq;0304/12/0500:00:00.7185;Y;19530
7187;2007/11/0510:44:43.7187;12.7531;undeuxtroisquatrecinq;0304/12/0500:00:00.7186;Y;19531
7188;2007/11/0510:44:43.7188;12.7532;undeuxtroisquatrecinq;0304/12/0500:00:00.7187;Y;19532
7189;2007/11/0510:44:43.7189;12.7533;undeuxtroisquatrecinq;0304/12/0500:00:00.7188;Y;19533
7190;2007/11/0510:44:43.7190;12.7534;undeuxtroisquatrecinq;0304/12/0500:00:00.7189;Y;19534
7191;2007/11/0510:44:43.7191;12.7535;undeuxtroisquatrecinq;0304/12/0500:00:00.7190;Y;19535
7192;2007/11/0510:44:43.7192;12.7536;undeuxtroisquatrecinq;0304/12/0500:00:00.7191;Y;19536
7193;2007/11/0510:44:43.7193;12.7537;undeuxtroisquatrecinq;0304/12/0500:00:00.7192;Y;19537
7194;2007/11/0510:44:43.7194;12.7538;undeuxtroisquatrecinq;0304/12/0500:00:00.7193;Y;19538
7195;2007/11/0510:44:43.7195;12.7539;undeuxtroisquatrecinq;0304/12/0500:00:00.7194;Y;19539
7196;2007/11/0510:44:43.7196;12.7540;undeuxtroisquatrecinq;0304/12/0500:00:00.7195;Y;19540
7197;2007/11/0510:44:43.7197;12.7541;undeuxtroisquatrecinq;0304/12/0500:00:00.7196;Y;19541
7198;2007/11/0510:44:43.7198;12.7542;undeuxtroisquatrecinq;0304/12/0500:00:00.7197;Y;19542
7199;2007/11/0510:44:43.7199;12.7543;undeuxtroisquatrecinq;0304/12/0500:00:00.7198;Y;19543
7200;2007/11/0510:44:43.7200;12.7544;undeuxtroisquatrecinq;0304/12/0500:00:00.7199;Y;19544
7201;2007/11/0510:44:43.7201;12.7545;undeuxtroisquatrecinq;0304/12/0500:00:00.7200;Y;19545
7202;2007/11/0510:44:43.7202;12.7546;undeuxtroisquatrecinq;0304/12/0500:00:00.7201;Y;19546
7203;2007/11/0510:44:43.7203;12.7547;undeuxtroisquatrecinq;0304/12/0500:00:00.7202;Y;19547
7204;2007/11/0510:44:43.7204;12.7548;undeuxtroisquatrecinq;0304/12/0500:00:00.7203;Y;19548
7205;2007/11/0510:44:43.7205;12.7549;undeuxtroisquatrecinq;0304/12/0500:00:00.7204;Y;19549
7206;2007/11/0510:44:43.7206;12.7550;undeuxtroisquatrecinq;0304/12/0500:00:00.7205;Y;19550
7207;2007/11/0510:44:43.7207;12.7551;undeuxtroisquatrecinq;0304/12/0500:00:00.7206;Y;19551
7208;2007/11/0510:44:43.7208;12.7552;undeuxtroisquatrecinq;0304/12/0500:00:00.7207;Y;19552
7209;2007/11/0510:44:43.7209;12.7553;undeuxtroisquatrecinq;0304/12/0500:00:00.7208;Y;19553
7210;2007/11/0510:44:43.7210;12.7554;undeuxtroisquatrecinq;0304/12/0500:00:00.7209;Y;19554
7211;2007/11/0510:44:43.7211;12.7555;undeuxtroisquatrecinq;0304/12/0500:00:00.7210;Y;19555
7212;2007/11/0510:44:43.7212;12.7556;undeuxtroisquatrecinq;0304/12/0500:00:00.7211;Y;19556
7213;2007/11/0510:44:43.7213;12.7557;undeuxtroisquatrecinq;0304/12/0500:00:00.7212;Y;19557
7214;2007/11/0510:44:43.7214;12.7558;undeuxtroisquatrecinq;0304/12/0500:00:00.7213;Y;19558
7215;2007/11/0510:44:43.7215;12.7559;undeuxtroisquatrecinq;0304/12/0500:00:00.7214;Y;19559
7216;2007/11/0510:44:43.7216;12.7560;undeuxtroisquatrecinq;0304/12/0500:00:00.7215;Y;19560
7217;2007/11/0510:44:43.7217;12.7561;undeuxtroisquatrecinq;0304/12/0500:00:00.7216;Y;19561
7218;2007/11/0510:44:43.7218;12.7562;undeuxtroisquatrecinq;0304/12/0500:00:00.7217;Y;19562
7219;2007/11/0510:44:43.7219;12.7563;undeuxtroisquatrecinq;0304/12/0500:00:00.7218;Y;19563
7220;2007/11/0510:44:43.7220;12.7564;undeuxtroisquatrecinq;0304/12/0500:00:00.7219;Y;19564
7221;2007/11/0510:44:43.7221;12.7565;undeuxtroisquatrecinq;0304/12/0500:00:00.7220;Y;19565
7222;2007/11/0510:44:43.7222;12.7566;undeuxtroisquatrecinq;0304/12/0500:00:00.7221;Y;19566
7223;2007/11/0510:44:43.7223;12.7567;undeuxtroisquatrecinq;0304/12/0500:00:00.7222;Y;19567
7224;2007/11/0510:44:43.7224;12.7568;undeuxtroisquatrecinq;0304/12/0500:00:00.7223;Y;19568
7225;2007/11/0510:44:43.7225;12.7569;undeuxtroisquatrecinq;0304/12/0500:00:00.7224;Y;19569
7226;2007/11/0510:44:43.7226;12.7570;undeuxtroisquatrecinq;0304/12/0500:00:00.7225;Y;19570
7227;2007/11/0510:44:43.7227;12.7571;undeuxtroisquatrecinq;0304/12/0500:00:00.7226;Y;19571
7228;2007/11/0510:44:43.7228;12.7572;undeuxtroisquatrecinq;0304/12/0500:00:00.7227;Y;19572
7229;2007/11/0510:44:43.7229;12.7573;undeuxtroisquatrecinq;0304/12/0500:00:00.7228;Y;19573
7230;2007/11/0510:44:43.7230;12.7574;undeuxtroisquatrecinq;0304/12/0500:00:00.7229;Y;19574
7231;2007/11/0510:44:43.7231;12.7575;undeuxtroisquatrecinq;0304/12/0500:00:00.7230;Y;19575
7232;2007/11/0510:44:43.7232;12.7576;undeuxtroisquatrecinq;0304/12/0500:00:00.7231;Y;19576
7233;2007/11/0510:44:43.7233;12.7577;undeuxtroisquatrecinq;0304/12/0500:00:00.7232;Y;19577
7234;2007/11/0510:44:43.7234;12.7578;undeuxtroisquatrecinq;0304/12/0500:00:00.7233;Y;19578
7235;2007/11/0510:44:43.7235;12.7579;undeuxtroisquatrecinq;0304/12/0500:00:00.7234;Y;19579
7236;2007/11/0510:44:43.7236;12.7580;undeuxtroisquatrecinq;0304/12/0500:00:00.7235;Y;19580
7237;2007/11/0510:44:43.7237;12.7581;undeuxtroisquatrecinq;0304/12/0500:00:00.7236;Y;19581
7238;2007/11/0510:44:43.7238;12.7582;undeuxtroisquatrecinq;0304/12/0500:00:00.7237;Y;19582
7239;2007/11/0510:44:43.7239;12.7583;undeuxtroisquatrecinq;0304/12/0500:00:00.7238;Y;19583
7240;2007/11/0510:44:43.7240;12.7584;undeuxtroisquatrecinq;0304/12/0500:00:00.7239;Y;19584
7241;2007/11/0510:44:43.7241;12.7585;undeuxtroisquatrecinq;0304/12/0500:00:00.7240;Y;19585
7242;2007/11/0510:44:43.7242;12.7586;undeuxtroisquatrecinq;0304/12/0500:00:00.7241;Y;19586
7243;2007/11/0510:44:43.7243;12.7587;undeuxtroisquatrecinq;0304/12/0500:00:00.7242;Y;19587
7244;2007/11/0510:44:43.7244;12.7588;undeuxtroisquatrecinq;0304/12/0500:00:00.7243;Y;19588
7245;2007/11/0510:44:43.7245;12.7589;undeuxtroisquatrecinq;0304/12/0500:00:00.7244;Y;19589
7246;2007/11/0510:44:43.7246;12.7590;undeuxtroisquatrecinq;0304/12/0500:00:00.7245;Y;19590
7247;2007/11/0510:44:43.7247;12.7591;undeuxtroisquatrecinq;0304/12/0500:00:00.7246;Y;19591
7248;2007/11/0510:44:43.7248;12.7592;undeuxtroisquatrecinq;0304/12/0500:00:00.7247;Y;19592
7249;2007/11/0510:44:43.7249;12.7593;undeuxtroisquatrecinq;0304/12/0500:00:00.7248;Y;19593
7250;2007/11/0510:44:43.7250;12.7594;undeuxtroisquatrecinq;0304/12/0500:00:00.7249;Y;19594
7251;2007/11/0510:44:43.7251;12.7595;undeuxtroisquatrecinq;0304/12/0500:00:00.7250;Y;19595
7252;2007/11/0510:44:43.7252;12.7596;undeuxtroisquatrecinq;0304/12/0500:00:00.7251;Y;19596
7253;2007/11/0510:44:43.7253;12.7597;undeuxtroisquatrecinq;0304/12/0500:00:00.7252;Y;19597
7254;2007/11/0510:44:43.7254;12.7598;undeuxtroisquatrecinq;0304/12/0500:00:00.7253;Y;19598
7255;2007/11/0510:44:43.7255;12.7599;undeuxtroisquatrecinq;0304/12/0500:00:00.7254;Y;19599
7256;2007/11/0510:44:43.7256;12.7600;undeuxtroisquatrecinq;0304/12/0500:00:00.7255;Y;19600
7257;2007/11/0510:44:43.7257;12.7601;undeuxtroisquatrecinq;0304/12/0500:00:00.7256;Y;19601
7258;2007/11/0510:44:43.7258;12.7602;undeuxtroisquatrecinq;0304/12/0500:00:00.7257;Y;19602
7259;2007/11/0510:44:43.7259;12.7603;undeuxtroisquatrecinq;0304/12/0500:00:00.7258;Y;19603
7260;2007/11/0510:44:43.7260;12.7604;undeuxtroisquatrecinq;0304/12/0500:00:00.7259;Y;19604
7261;2007/11/0510:44:43.7261;12.7605;undeuxtroisquatrecinq;0304/12/0500:00:00.7260;Y;19605
7262;2007/11/0510:44:43.7262;12.7606;undeuxtroisquatrecinq;0304/12/0500:00:00.7261;Y;19606
7263;2007/11/0510:44:43.7263;12.7607;undeuxtroisquatrecinq;0304/12/0500:00:00.7262;Y;19607
7264;2007/11/0510:44:43.7264;12.7608;undeuxtroisquatrecinq;0304/12/0500:00:00.7263;Y;19608
7265;2007/11/0510:44:43.7265;12.7609;undeuxtroisquatrecinq;0304/12/0500:00:00.7264;Y;19609
7266;2007/11/0510:44:43.7266;12.7610;undeuxtroisquatrecinq;0304/12/0500:00:00.7265;Y;19610
7267;2007/11/0510:44:43.7267;12.7611;undeuxtroisquatrecinq;0304/12/0500:00:00.7266;Y;19611
7268;2007/11/0510:44:43.7268;12.7612;undeuxtroisquatrecinq;0304/12/0500:00:00.7267;Y;19612
7269;2007/11/0510:44:43.7269;12.7613;undeuxtroisquatrecinq;0304/12/0500:00:00.7268;Y;19613
7270;2007/11/0510:44:43.7270;12.7614;undeuxtroisquatrecinq;0304/12/0500:00:00.7269;Y;19614
7271;2007/11/0510:44:43.7271;12.7615;undeuxtroisquatrecinq;0304/12/0500:00:00.7270;Y;19615
7272;2007/11/0510:44:43.7272;12.7616;undeuxtroisquatrecinq;0304/12/0500:00:00.7271;Y;19616
7273;2007/11/0510:44:43.7273;12.7617;undeuxtroisquatrecinq;0304/12/0500:00:00.7272;Y;19617
7274;2007/11/0510:44:43.7274;12.7618;undeuxtroisquatrecinq;0304/12/0500:00:00.7273;Y;19618
7275;2007/11/0510:44:43.7275;12.7619;undeuxtroisquatrecinq;0304/12/0500:00:00.7274;Y;19619
7276;2007/11/0510:44:43.7276;12.7620;undeuxtroisquatrecinq;0304/12/0500:00:00.7275;Y;19620
7277;2007/11/0510:44:43.7277;12.7621;undeuxtroisquatrecinq;0304/12/0500:00:00.7276;Y;19621
7278;2007/11/0510:44:43.7278;12.7622;undeuxtroisquatrecinq;0304/12/0500:00:00.7277;Y;19622
7279;2007/11/0510:44:43.7279;12.7623;undeuxtroisquatrecinq;0304/12/0500:00:00.7278;Y;19623
7280;2007/11/0510:44:43.7280;12.7624;undeuxtroisquatrecinq;0304/12/0500:00:00.7279;Y;19624
7281;2007/11/0510:44:43.7281;12.7625;undeuxtroisquatrecinq;0304/12/0500:00:00.7280;Y;19625
7282;2007/11/0510:44:43.7282;12.7626;undeuxtroisquatrecinq;0304/12/0500:00:00.7281;Y;19626
7283;2007/11/0510:44:43.7283;12.7627;undeuxtroisquatrecinq;0304/12/0500:00:00.7282;Y;19627
7284;2007/11/0510:44:43.7284;12.7628;undeuxtroisquatrecinq;0304/12/0500:00:00.7283;Y;19628
7285;2007/11/0510:44:43.7285;12.7629;undeuxtroisquatrecinq;0304/12/0500:00:00.7284;Y;19629
7286;2007/11/0510:44:43.7286;12.7630;undeuxtroisquatrecinq;0304/12/0500:00:00.7285;Y;19630
7287;2007/11/0510:44:43.7287;12.7631;undeuxtroisquatrecinq;0304/12/0500:00:00.7286;Y;19631
7288;2007/11/0510:44:43.7288;12.7632;undeuxtroisquatrecinq;0304/12/0500:00:00.7287;Y;19632
7289;2007/11/0510:44:43.7289;12.7633;undeuxtroisquatrecinq;0304/12/0500:00:00.7288;Y;19633
7290;2007/11/0510:44:43.7290;12.7634;undeuxtroisquatrecinq;0304/12/0500:00:00.7289;Y;19634
7291;2007/11/0510:44:43.7291;12.7635;undeuxtroisquatrecinq;0304/12/0500:00:00.7290;Y;19635
7292;2007/11/0510:44:43.7292;12.7636;undeuxtroisquatrecinq;0304/12/0500:00:00.7291;Y;19636
7293;2007/11/0510:44:43.7293;12.7637;undeuxtroisquatrecinq;0304/12/0500:00:00.7292;Y;19637
7294;2007/11/0510:44:43.7294;12.7638;undeuxtroisquatrecinq;0304/12/0500:00:00.7293;Y;19638
7295;2007/11/0510:44:43.7295;12.7639;undeuxtroisquatrecinq;0304/12/0500:00:00.7294;Y;19639
7296;2007/11/0510:44:43.7296;12.7640;undeuxtroisquatrecinq;0304/12/0500:00:00.7295;Y;19640
7297;2007/11/0510:44:43.7297;12.7641;undeuxtroisquatrecinq;0304/12/0500:00:00.7296;Y;19641
7298;2007/11/0510:44:43.7298;12.7642;undeuxtroisquatrecinq;0304/12/0500:00:00.7297;Y;19642
7299;2007/11/0510:44:43.7299;12.7643;undeuxtroisquatrecinq;0304/12/0500:00:00.7298;Y;19643
7300;2007/11/0510:44:43.7300;12.7644;undeuxtroisquatrecinq;0304/12/0500:00:00.7299;Y;19644
7301;2007/11/0510:44:43.7301;12.7645;undeuxtroisquatrecinq;0304/12/0500:00:00.7300;Y;19645
7302;2007/11/0510:44:43.7302;12.7646;undeuxtroisquatrecinq;0304/12/0500:00:00.7301;Y;19646
7303;2007/11/0510:44:43.7303;12.7647;undeuxtroisquatrecinq;0304/12/0500:00:00.7302;Y;19647
7304;2007/11/0510:44:43.7304;12.7648;undeuxtroisquatrecinq;0304/12/0500:00:00.7303;Y;19648
7305;2007/11/0510:44:43.7305;12.7649;undeuxtroisquatrecinq;0304/12/0500:00:00.7304;Y;19649
7306;2007/11/0510:44:43.7306;12.7650;undeuxtroisquatrecinq;0304/12/0500:00:00.7305;Y;19650
7307;2007/11/0510:44:43.7307;12.7651;undeuxtroisquatrecinq;0304/12/0500:00:00.7306;Y;19651
7308;2007/11/0510:44:43.7308;12.7652;undeuxtroisquatrecinq;0304/12/0500:00:00.7307;Y;19652
7309;2007/11/0510:44:43.7309;12.7653;undeuxtroisquatrecinq;0304/12/0500:00:00.7308;Y;19653
7310;2007/11/0510:44:43.7310;12.7654;undeuxtroisquatrecinq;0304/12/0500:00:00.7309;Y;19654
7311;2007/11/0510:44:43.7311;12.7655;undeuxtroisquatrecinq;0304/12/0500:00:00.7310;Y;19655
7312;2007/11/0510:44:43.7312;12.7656;undeuxtroisquatrecinq;0304/12/0500:00:00.7311;Y;19656
7313;2007/11/0510:44:43.7313;12.7657;undeuxtroisquatrecinq;0304/12/0500:00:00.7312;Y;19657
7314;2007/11/0510:44:43.7314;12.7658;undeuxtroisquatrecinq;0304/12/0500:00:00.7313;Y;19658
7315;2007/11/0510:44:43.7315;12.7659;undeuxtroisquatrecinq;0304/12/0500:00:00.7314;Y;19659
7316;2007/11/0510:44:43.7316;12.7660;undeuxtroisquatrecinq;0304/12/0500:00:00.7315;Y;19660
7317;2007/11/0510:44:43.7317;12.7661;undeuxtroisquatrecinq;0304/12/0500:00:00.7316;Y;19661
7318;2007/11/0510:44:43.7318;12.7662;undeuxtroisquatrecinq;0304/12/0500:00:00.7317;Y;19662
7319;2007/11/0510:44:43.7319;12.7663;undeuxtroisquatrecinq;0304/12/0500:00:00.7318;Y;19663
7320;2007/11/0510:44:43.7320;12.7664;undeuxtroisquatrecinq;0304/12/0500:00:00.7319;Y;19664
7321;2007/11/0510:44:43.7321;12.7665;undeuxtroisquatrecinq;0304/12/0500:00:00.7320;Y;19665
7322;2007/11/0510:44:43.7322;12.7666;undeuxtroisquatrecinq;0304/12/0500:00:00.7321;Y;19666
7323;2007/11/0510:44:43.7323;12.7667;undeuxtroisquatrecinq;0304/12/0500:00:00.7322;Y;19667
7324;2007/11/0510:44:43.7324;12.7668;undeuxtroisquatrecinq;0304/12/0500:00:00.7323;Y;19668
7325;2007/11/0510:44:43.7325;12.7669;undeuxtroisquatrecinq;0304/12/0500:00:00.7324;Y;19669
7326;2007/11/0510:44:43.7326;12.7670;undeuxtroisquatrecinq;0304/12/0500:00:00.7325;Y;19670
7327;2007/11/0510:44:43.7327;12.7671;undeuxtroisquatrecinq;0304/12/0500:00:00.7326;Y;19671
7328;2007/11/0510:44:43.7328;12.7672;undeuxtroisquatrecinq;0304/12/0500:00:00.7327;Y;19672
7329;2007/11/0510:44:43.7329;12.7673;undeuxtroisquatrecinq;0304/12/0500:00:00.7328;Y;19673
7330;2007/11/0510:44:43.7330;12.7674;undeuxtroisquatrecinq;0304/12/0500:00:00.7329;Y;19674
7331;2007/11/0510:44:43.7331;12.7675;undeuxtroisquatrecinq;0304/12/0500:00:00.7330;Y;19675
