sequence,now,first,second,third,fourth,fifth
8351,2007/11/0510:44:43.835,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.835,Y,20695
8352,2007/11/0510:44:43.835,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.835,Y,20696
8353,2007/11/0510:44:43.835,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.835,Y,20697
8354,2007/11/0510:44:43.835,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.835,Y,20698
8355,2007/11/0510:44:43.835,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.835,Y,20699
8356,2007/11/0510:44:43.835,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.835,Y,20700
8357,2007/11/0510:44:43.835,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.835,Y,20701
8358,2007/11/0510:44:43.835,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.835,Y,20702
8359,2007/11/0510:44:43.835,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.835,Y,20703
8360,2007/11/0510:44:43.836,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.835,Y,20704
8361,2007/11/0510:44:43.836,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.836,Y,20705
8362,2007/11/0510:44:43.836,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.836,Y,20706
8363,2007/11/0510:44:43.836,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.836,Y,20707
8364,2007/11/0510:44:43.836,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.836,Y,20708
8365,2007/11/0510:44:43.836,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.836,Y,20709
8366,2007/11/0510:44:43.836,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.836,Y,20710
8367,2007/11/0510:44:43.836,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.836,Y,20711
8368,2007/11/0510:44:43.836,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.836,Y,20712
8369,2007/11/0510:44:43.836,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.836,Y,20713
8370,2007/11/0510:44:43.837,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.836,Y,20714
8371,2007/11/0510:44:43.837,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.837,Y,20715
8372,2007/11/0510:44:43.837,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.837,Y,20716
8373,2007/11/0510:44:43.837,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.837,Y,20717
8374,2007/11/0510:44:43.837,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.837,Y,20718
8375,2007/11/0510:44:43.837,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.837,Y,20719
8376,2007/11/0510:44:43.837,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.837,Y,20720
8377,2007/11/0510:44:43.837,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.837,Y,20721
8378,2007/11/0510:44:43.837,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.837,Y,20722
8379,2007/11/0510:44:43.837,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.837,Y,20723
8380,2007/11/0510:44:43.838,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.837,Y,20724
8381,2007/11/0510:44:43.838,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.838,Y,20725
8382,2007/11/0510:44:43.838,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.838,Y,20726
8383,2007/11/0510:44:43.838,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.838,Y,20727
8384,2007/11/0510:44:43.838,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.838,Y,20728
8385,2007/11/0510:44:43.838,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.838,Y,20729
8386,2007/11/0510:44:43.838,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.838,Y,20730
8387,2007/11/0510:44:43.838,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.838,Y,20731
8388,2007/11/0510:44:43.838,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.838,Y,20732
8389,2007/11/0510:44:43.838,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.838,Y,20733
8390,2007/11/0510:44:43.839,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.838,Y,20734
8391,2007/11/0510:44:43.839,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.839,Y,20735
8392,2007/11/0510:44:43.839,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.839,Y,20736
8393,2007/11/0510:44:43.839,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.839,Y,20737
8394,2007/11/0510:44:43.839,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.839,Y,20738
8395,2007/11/0510:44:43.839,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.839,Y,20739
8396,2007/11/0510:44:43.839,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.839,Y,20740
8397,2007/11/0510:44:43.839,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.839,Y,20741
8398,2007/11/0510:44:43.839,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.839,Y,20742
8399,2007/11/0510:44:43.839,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.839,Y,20743
8400,2007/11/0510:44:43.840,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.839,Y,20744
8401,2007/11/0510:44:43.840,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.840,Y,20745
8402,2007/11/0510:44:43.840,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.840,Y,20746
8403,2007/11/0510:44:43.840,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.840,Y,20747
8404,2007/11/0510:44:43.840,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.840,Y,20748
8405,2007/11/0510:44:43.840,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.840,Y,20749
8406,2007/11/0510:44:43.840,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.840,Y,20750
8407,2007/11/0510:44:43.840,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.840,Y,20751
8408,2007/11/0510:44:43.840,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.840,Y,20752
8409,2007/11/0510:44:43.840,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.840,Y,20753
8410,2007/11/0510:44:43.841,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.840,Y,20754
8411,2007/11/0510:44:43.841,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.841,Y,20755
8412,2007/11/0510:44:43.841,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.841,Y,20756
8413,2007/11/0510:44:43.841,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.841,Y,20757
8414,2007/11/0510:44:43.841,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.841,Y,20758
8415,2007/11/0510:44:43.841,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.841,Y,20759
8416,2007/11/0510:44:43.841,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.841,Y,20760
8417,2007/11/0510:44:43.841,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.841,Y,20761
8418,2007/11/0510:44:43.841,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.841,Y,20762
8419,2007/11/0510:44:43.841,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.841,Y,20763
8420,2007/11/0510:44:43.842,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.841,Y,20764
8421,2007/11/0510:44:43.842,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.842,Y,20765
8422,2007/11/0510:44:43.842,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.842,Y,20766
8423,2007/11/0510:44:43.842,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.842,Y,20767
8424,2007/11/0510:44:43.842,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.842,Y,20768
8425,2007/11/0510:44:43.842,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.842,Y,20769
8426,2007/11/0510:44:43.842,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.842,Y,20770
8427,2007/11/0510:44:43.842,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.842,Y,20771
8428,2007/11/0510:44:43.842,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.842,Y,20772
8429,2007/11/0510:44:43.842,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.842,Y,20773
8430,2007/11/0510:44:43.843,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.842,Y,20774
8431,2007/11/0510:44:43.843,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.843,Y,20775
8432,2007/11/0510:44:43.843,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.843,Y,20776
8433,2007/11/0510:44:43.843,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.843,Y,20777
8434,2007/11/0510:44:43.843,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.843,Y,20778
8435,2007/11/0510:44:43.843,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.843,Y,20779
8436,2007/11/0510:44:43.843,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.843,Y,20780
8437,2007/11/0510:44:43.843,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.843,Y,20781
8438,2007/11/0510:44:43.843,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.843,Y,20782
8439,2007/11/0510:44:43.843,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.843,Y,20783
8440,2007/11/0510:44:43.844,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.843,Y,20784
8441,2007/11/0510:44:43.844,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.844,Y,20785
8442,2007/11/0510:44:43.844,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.844,Y,20786
8443,2007/11/0510:44:43.844,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.844,Y,20787
8444,2007/11/0510:44:43.844,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.844,Y,20788
8445,2007/11/0510:44:43.844,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.844,Y,20789
8446,2007/11/0510:44:43.844,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.844,Y,20790
8447,2007/11/0510:44:43.844,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.844,Y,20791
8448,2007/11/0510:44:43.844,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.844,Y,20792
8449,2007/11/0510:44:43.844,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.844,Y,20793
8450,2007/11/0510:44:43.845,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.844,Y,20794
8451,2007/11/0510:44:43.845,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.845,Y,20795
8452,2007/11/0510:44:43.845,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.845,Y,20796
8453,2007/11/0510:44:43.845,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.845,Y,20797
8454,2007/11/0510:44:43.845,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.845,Y,20798
8455,2007/11/0510:44:43.845,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.845,Y,20799
8456,2007/11/0510:44:43.845,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.845,Y,20800
8457,2007/11/0510:44:43.845,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.845,Y,20801
8458,2007/11/0510:44:43.845,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.845,Y,20802
8459,2007/11/0510:44:43.845,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.845,Y,20803
8460,2007/11/0510:44:43.846,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.845,Y,20804
8461,2007/11/0510:44:43.846,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.846,Y,20805
8462,2007/11/0510:44:43.846,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.846,Y,20806
8463,2007/11/0510:44:43.846,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.846,Y,20807
8464,2007/11/0510:44:43.846,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.846,Y,20808
8465,2007/11/0510:44:43.846,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.846,Y,20809
8466,2007/11/0510:44:43.846,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.846,Y,20810
8467,2007/11/0510:44:43.846,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.846,Y,20811
8468,2007/11/0510:44:43.846,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.846,Y,20812
8469,2007/11/0510:44:43.846,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.846,Y,20813
8470,2007/11/0510:44:43.847,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.846,Y,20814
8471,2007/11/0510:44:43.847,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.847,Y,20815
8472,2007/11/0510:44:43.847,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.847,Y,20816
8473,2007/11/0510:44:43.847,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.847,Y,20817
8474,2007/11/0510:44:43.847,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.847,Y,20818
8475,2007/11/0510:44:43.847,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.847,Y,20819
8476,2007/11/0510:44:43.847,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.847,Y,20820
8477,2007/11/0510:44:43.847,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.847,Y,20821
8478,2007/11/0510:44:43.847,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.847,Y,20822
8479,2007/11/0510:44:43.847,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.847,Y,20823
8480,2007/11/0510:44:43.848,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.847,Y,20824
8481,2007/11/0510:44:43.848,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.848,Y,20825
8482,2007/11/0510:44:43.848,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.848,Y,20826
8483,2007/11/0510:44:43.848,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.848,Y,20827
8484,2007/11/0510:44:43.848,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.848,Y,20828
8485,2007/11/0510:44:43.848,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.848,Y,20829
8486,2007/11/0510:44:43.848,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.848,Y,20830
8487,2007/11/0510:44:43.848,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.848,Y,20831
8488,2007/11/0510:44:43.848,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.848,Y,20832
8489,2007/11/0510:44:43.848,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.848,Y,20833
8490,2007/11/0510:44:43.849,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.848,Y,20834
8491,2007/11/0510:44:43.849,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.849,Y,20835
8492,2007/11/0510:44:43.849,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.849,Y,20836
8493,2007/11/0510:44:43.849,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.849,Y,20837
8494,2007/11/0510:44:43.849,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.849,Y,20838
8495,2007/11/0510:44:43.849,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.849,Y,20839
8496,2007/11/0510:44:43.849,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.849,Y,20840
8497,2007/11/0510:44:43.849,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.849,Y,20841
8498,2007/11/0510:44:43.849,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.849,Y,20842
8499,2007/11/0510:44:43.849,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.849,Y,20843
8500,2007/11/0510:44:43.850,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.849,Y,20844
8501,2007/11/0510:44:43.850,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.850,Y,20845
8502,2007/11/0510:44:43.850,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.850,Y,20846
8503,2007/11/0510:44:43.850,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.850,Y,20847
8504,2007/11/0510:44:43.850,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.850,Y,20848
8505,2007/11/0510:44:43.850,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.850,Y,20849
8506,2007/11/0510:44:43.850,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.850,Y,20850
8507,2007/11/0510:44:43.850,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.850,Y,20851
8508,2007/11/0510:44:43.850,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.850,Y,20852
8509,2007/11/0510:44:43.850,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.850,Y,20853
8510,2007/11/0510:44:43.851,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.850,Y,20854
8511,2007/11/0510:44:43.851,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.851,Y,20855
8512,2007/11/0510:44:43.851,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.851,Y,20856
8513,2007/11/0510:44:43.851,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.851,Y,20857
8514,2007/11/0510:44:43.851,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.851,Y,20858
8515,2007/11/0510:44:43.851,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.851,Y,20859
8516,2007/11/0510:44:43.851,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.851,Y,20860
8517,2007/11/0510:44:43.851,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.851,Y,20861
8518,2007/11/0510:44:43.851,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.851,Y,20862
8519,2007/11/0510:44:43.851,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.851,Y,20863
8520,2007/11/0510:44:43.852,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.851,Y,20864
8521,2007/11/0510:44:43.852,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.852,Y,20865
8522,2007/11/0510:44:43.852,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.852,Y,20866
8523,2007/11/0510:44:43.852,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.852,Y,20867
8524,2007/11/0510:44:43.852,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.852,Y,20868
8525,2007/11/0510:44:43.852,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.852,Y,20869
8526,2007/11/0510:44:43.852,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.852,Y,20870
8527,2007/11/0510:44:43.852,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.852,Y,20871
8528,2007/11/0510:44:43.852,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.852,Y,20872
8529,2007/11/0510:44:43.852,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.852,Y,20873
8530,2007/11/0510:44:43.853,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.852,Y,20874
8531,2007/11/0510:44:43.853,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.853,Y,20875
8532,2007/11/0510:44:43.853,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.853,Y,20876
8533,2007/11/0510:44:43.853,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.853,Y,20877
8534,2007/11/0510:44:43.853,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.853,Y,20878
8535,2007/11/0510:44:43.853,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.853,Y,20879
8536,2007/11/0510:44:43.853,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.853,Y,20880
8537,2007/11/0510:44:43.853,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.853,Y,20881
8538,2007/11/0510:44:43.853,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.853,Y,20882
8539,2007/11/0510:44:43.853,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.853,Y,20883
8540,2007/11/0510:44:43.854,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.853,Y,20884
8541,2007/11/0510:44:43.854,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.854,Y,20885
8542,2007/11/0510:44:43.854,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.854,Y,20886
8543,2007/11/0510:44:43.854,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.854,Y,20887
8544,2007/11/0510:44:43.854,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.854,Y,20888
8545,2007/11/0510:44:43.854,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.854,Y,20889
8546,2007/11/0510:44:43.854,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.854,Y,20890
8547,2007/11/0510:44:43.854,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.854,Y,20891
8548,2007/11/0510:44:43.854,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.854,Y,20892
8549,2007/11/0510:44:43.854,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.854,Y,20893
8550,2007/11/0510:44:43.855,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.854,Y,20894
8551,2007/11/0510:44:43.855,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.855,Y,20895
8552,2007/11/0510:44:43.855,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.855,Y,20896
8553,2007/11/0510:44:43.855,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.855,Y,20897
8554,2007/11/0510:44:43.855,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.855,Y,20898
8555,2007/11/0510:44:43.855,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.855,Y,20899
8556,2007/11/0510:44:43.855,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.855,Y,20900
8557,2007/11/0510:44:43.855,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.855,Y,20901
8558,2007/11/0510:44:43.855,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.855,Y,20902
8559,2007/11/0510:44:43.855,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.855,Y,20903
8560,2007/11/0510:44:43.856,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.855,Y,20904
8561,2007/11/0510:44:43.856,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.856,Y,20905
8562,2007/11/0510:44:43.856,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.856,Y,20906
8563,2007/11/0510:44:43.856,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.856,Y,20907
8564,2007/11/0510:44:43.856,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.856,Y,20908
8565,2007/11/0510:44:43.856,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.856,Y,20909
8566,2007/11/0510:44:43.856,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.856,Y,20910
8567,2007/11/0510:44:43.856,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.856,Y,20911
8568,2007/11/0510:44:43.856,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.856,Y,20912
8569,2007/11/0510:44:43.856,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.856,Y,20913
8570,2007/11/0510:44:43.857,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.856,Y,20914
8571,2007/11/0510:44:43.857,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.857,Y,20915
8572,2007/11/0510:44:43.857,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.857,Y,20916
8573,2007/11/0510:44:43.857,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.857,Y,20917
8574,2007/11/0510:44:43.857,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.857,Y,20918
8575,2007/11/0510:44:43.857,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.857,Y,20919
8576,2007/11/0510:44:43.857,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.857,Y,20920
8577,2007/11/0510:44:43.857,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.857,Y,20921
8578,2007/11/0510:44:43.857,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.857,Y,20922
8579,2007/11/0510:44:43.857,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.857,Y,20923
8580,2007/11/0510:44:43.858,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.857,Y,20924
8581,2007/11/0510:44:43.858,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.858,Y,20925
8582,2007/11/0510:44:43.858,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.858,Y,20926
8583,2007/11/0510:44:43.858,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.858,Y,20927
8584,2007/11/0510:44:43.858,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.858,Y,20928
8585,2007/11/0510:44:43.858,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.858,Y,20929
8586,2007/11/0510:44:43.858,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.858,Y,20930
8587,2007/11/0510:44:43.858,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.858,Y,20931
8588,2007/11/0510:44:43.858,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.858,Y,20932
8589,2007/11/0510:44:43.858,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.858,Y,20933
8590,2007/11/0510:44:43.859,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.858,Y,20934
8591,2007/11/0510:44:43.859,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.859,Y,20935
8592,2007/11/0510:44:43.859,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.859,Y,20936
8593,2007/11/0510:44:43.859,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.859,Y,20937
8594,2007/11/0510:44:43.859,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.859,Y,20938
8595,2007/11/0510:44:43.859,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.859,Y,20939
8596,2007/11/0510:44:43.859,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.859,Y,20940
8597,2007/11/0510:44:43.859,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.859,Y,20941
8598,2007/11/0510:44:43.859,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.859,Y,20942
8599,2007/11/0510:44:43.859,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.859,Y,20943
8600,2007/11/0510:44:43.860,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.859,Y,20944
8601,2007/11/0510:44:43.860,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.860,Y,20945
8602,2007/11/0510:44:43.860,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.860,Y,20946
8603,2007/11/0510:44:43.860,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.860,Y,20947
8604,2007/11/0510:44:43.860,12.9,undeuxtroisquatrecinq,0304/12/0500:00:00.860,Y,20948
